round_number,emotion,text_id,timestamp,prolific_id,anger,boredom,disgust,fear,guilt,joy,pride,relief,sadness,shame,surprise,trust,generated_text,hidden_emo_text,event_duration,emotion_duration,intensity,confidence,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,previous_participation,age,gender,education,ethnicity,extravert,critical,dependable,anxious,open,quiet,sympathetic,disorganized,calm,conventional,did_you_lie?,original_demographics
round-4,disgust,4392,2021/09/20 12:22:40 am EET,82ba383f5e5958184b6bf32a3c010cd3,1,1,1,1,1,1,1,1,1,1,1,3,I saw a member of the public verbally abuse a shop assistant,I saw a member of the public verbally abuse a shop assistant,minutes,hours,5,5,5,4,5,2,4,1,1,1,5,4,1,4,1,4,1,5,5,5,4,5,3,"No, I participated before and answered the next set of questions.",28,Female,Undergraduate degree (BA/BSc/other),European,5,5,5,6,6,2,7,1,7,1,--,COPIED FROM: text id 489
round-4,sadness,41381,2021/09/20 1:45:54 am EET,1fb3ff142f4159d15909e91a630fc9eb,1,4,2,1,2,3,3,4,1,2,1,3,I saw on social media my old friends were still hanging out together,I saw on social media my old friends were still hanging out together,seconds,minutes,4,3,2,4,4,1,4,2,3,3,4,4,1,1,4,4,1,4,4,1,2,4,4,"No, I participated before and answered the next set of questions.",24,Female,Undergraduate degree (BA/BSc/other),European,3,1,7,5,6,6,3,3,7,2,--,COPIED FROM: text id 4801
round-3,anger,396,2021/09/03 4:11:59 pm EET,4ec69d69ba8b502328d569f2f1160848,3,2,1,1,1,2,2,2,2,1,1,2,I felt ANGER when my friend's girlfriend touched my stuff without permission.,I felt ... when my friend's girlfriend touched my stuff without permission.,hours,weeks,4,4,4,5,5,1,5,3,1,1,5,3,1,2,3,4,1,4,4,3,2,2,3,"Yes, first time, I will answer the following questions.",19,Female,High school,North American,6,2,6,6,7,2,5,5,5,1,--,ORIGINAL
round-5,fear,5795,2021/10/06 2:24:43 pm EET,c2059b052e196663ab0ef8ab3de71b33,1,2,1,1,1,4,2,3,1,2,3,2,I felt fear when I was choking on a piece of chicken,I felt ... when I was choking on a piece of chicken,seconds,minutes,4,4,5,3,2,1,5,1,2,3,1,2,2,5,2,1,3,3,2,1,5,2,4,"No, I participated before and answered the next set of questions.",18,Male,High school,European,3,3,7,3,6,4,5,2,7,5,The event really happened in my life.,COPIED FROM: text id 5525
round-5,fear,5925,2021/10/06 3:46:41 pm EET,734ffd22b298c21763dd1a63c7f52173,1,2,1,1,1,2,1,3,4,1,1,3,when I was told that we're infertile,when I was told that we're infertile,minutes,weeks,5,5,2,3,2,1,1,5,5,1,1,2,1,3,1,1,5,1,1,1,5,5,5,"No, I participated before and answered the next set of questions.",36,Female,High school,European,1,1,2,2,5,7,7,2,4,1,The event really happened in my life.,COPIED FROM: text id 52131
round-3,boredom,3146,2021/09/03 5:03:08 pm EET,1925b8906423e86da9284cba55d0de98,2,3,4,3,2,3,4,4,3,2,3,4,when doing anything more and more.,when doing anything more and more.,days,days,3,4,2,4,2,4,2,4,4,2,4,2,2,4,2,4,2,4,2,4,5,2,4,"Yes, first time, I will answer the following questions.",43,Male,Graduate degree (MA/MSc/MPhil/other),European,4.7,5,4.7,5,4.7,4.7,4.3,4.7,5,5.3,--,"AVERAGED: text id 327, 3146, 3439"
round-5,pride,51587,2021/10/06 2:59:53 pm EET,49f2992b8d33eb0dd3f1714f2f9ab668,1,1,1,1,1,3,3,3,1,1,1,1,my son was born because we didn't think we could have children.,my son was born because we didn't think we could have children.,hours,weeks,5,5,1,1,5,3,3,5,5,5,5,5,5,5,3,4,2,5,1,1,5,1,5,"No, I participated before and answered the next set of questions.",31,Female,High school,Prefer not to answer,3,5,5,6,5,7,7,1,5,2,The event really happened in my life.,COPIED FROM: text id 5549
round-4,shame,41564,2021/09/20 1:29:54 am EET,257318ce48008e4c0842b375467274a0,1,3,1,1,1,1,1,1,1,1,1,1,"I felt shame when I lost my virginity at a very young age, to look cool","I felt ... when I lost my virginity at a very young age, to look cool",minutes,weeks,5,5,4,1,2,4,2,4,3,5,5,3,2,3,4,5,1,2,3,5,3,4,2,"No, I participated before and answered the next set of questions.",22,Female,High school,European,1,5,1,6,6,4,5,5,1,4,--,COPIED FROM: text id 4377
round-7,disgust,755,2021/11/09 11:27:41 pm CET,a156921632273f27094f71d795008edd,1,2,1,1,1,4,1,1,1,1,1,1,I had a conversation recently with my father In law after he showed no interest in visiting his child(my partner) while they were in ICU. His lack of concern greatly disgusted me,I had a conversation recently with my father In law after he showed no interest in visiting his child(my partner) while they were in ICU. His lack of concern greatly ... me,weeks,weeks,5,5,5,2,1,1,5,5,5,1,1,5,1,5,1,1,5,1,1,1,5,3,5,"No, I participated before and answered the next set of questions.",26,Female,High school,Mixed Black/White,5,6,6,7,4,7,5,3,2,2,The event really happened in my life.,COPIED FROM: text id 7142
round-3,pride,3854,2021/09/03 10:31:59 pm EET,e8d39af016c644d6b71f2418ad5f9d65,1,1,1,1,1,1,4,1,3,1,1,1,Presented with a long service award for volunteering,Presented with a long service award for volunteering,hours,days,4,5,1,4,4,5,1,1,1,5,2,4,5,3,2,3,1,3,1,1,3,1,1,"Yes, first time, I will answer the following questions.",65,Female,Undergraduate degree (BA/BSc/other),European,5,1,6,2,5,3,7,2,6,2,--,ORIGINAL
round-6,sadness,6868,2021/11/01 9:52:29 pm CET,f6d1324a5f369fe3b29dcc42eb5195c9,1,2,1,1,1,1,1,1,1,1,1,1,my uncle died suddenly.,my uncle died suddenly.,days,weeks,5,5,5,1,1,1,5,5,5,1,1,3,1,4,1,1,5,1,3,1,4,5,5,"No, I participated before and answered the next set of questions.",29,Female,Doctorate degree (PhD/other),European,5,2,6,2,6,5,5,1,7,3,The event really happened in my life.,COPIED FROM: text id 6268
round-5,pride,51762,2021/10/06 5:37:11 pm EET,8f9191aef78add2d2c18bc7486de6caf,1,2,1,1,1,1,2,1,1,1,1,2,"Working on current art commission, I worked hard and it turned out pretty well","Working on current art commission, I worked hard and it turned out pretty well",hours,minutes,3,5,3,5,5,5,1,4,1,5,2,4,5,5,5,1,1,1,1,1,5,1,1,"No, I participated before and answered the next set of questions.",34,Male,Undergraduate degree (BA/BSc/other),Mixed,5,6,6,5,7,6,6,3,6,1,The event really happened in my life.,COPIED FROM: text id 51554
round-6,relief,6786,2021/11/01 9:58:10 pm CET,9b1e5aa24a6644e4d11bed84e913d6ed,1,1,1,1,1,1,1,1,1,1,1,1,We got approved for the mortgage for our new home,We got approved for the mortgage for our new home,weeks,weeks,5,5,4,1,1,5,1,5,1,3,5,3,3,2,3,5,1,3,1,1,5,1,5,"No, I participated before and answered the next set of questions.",43,Female,Graduate degree (MA/MSc/MPhil/other),South Asian,5,1,5,6,4,6,6,1,4,1,The event really happened in my life.,COPIED FROM: text id 6959
round-4,surprise,41749,2021/09/20 2:17:57 am EET,9952403bd4790329b3ab7b4987260191,1,2,1,1,2,2,2,2,1,1,1,1,I was surprised when my friend told me she had slept with a friends brother who happened to be engaged. It was very surprising to me as the person in question who was engaged did not seem like the type and acted like a very wholesome person.,I was ... when my friend told me she had slept with a friends brother who happened to be engaged. It was very ... to me as the person in question who was engaged did not seem like the type and acted like a very wholesome person.,hours,days,5,5,5,1,1,1,4,1,3,1,5,1,1,3,1,1,1,4,3,1,2,2,2,"No, I participated before and answered the next set of questions.",35,Female,Secondary education,European,5,2,5,6,6,5,7,3,5,1,--,COPIED FROM: text id 41211
round-5,sadness,52168,2021/10/06 3:01:13 pm EET,274434a08e6f4761ac2828569de13e6a,3,2,3,1,2,3,1,2,2,3,4,5,I felt sadness when I aimed for something and I couldn't,I felt ... when I aimed for something and I couldn't,minutes,minutes,4,5,2,4,4,2,5,4,3,4,2,4,3,4,5,3,2,4,4,5,5,4,4,"No, I participated before and answered the next set of questions.",52,Male,Graduate degree (MA/MSc/MPhil/other),Indigenous,5,3,4,2,7,6,6,1,6,1,The event really happened in my life.,COPIED FROM REJECTED: text id 523
round-5,boredom,5278,2021/10/06 1:54:53 pm EET,545a61f98f7603b702c1b4e6cdcb02fa,1,3,1,1,1,1,1,1,1,1,1,1,Spending Saturday all alone with no friends or anything to do,Spending Saturday all alone with no friends or anything to do,hours,hours,4,5,1,5,5,1,5,3,1,4,4,4,2,1,4,4,3,3,4,1,2,4,2,"No, I participated before and answered the next set of questions.",34,Female,High school,European,1,2,3,4,4,4,5,2,4,3,The event really happened in my life.,COPIED FROM: text id 5112
round-5,disgust,5583,2021/10/06 1:45:38 pm EET,1466818227f99bb65e7f7ad51b4c0b20,1,2,1,1,1,1,1,1,1,1,1,3,i was cleaning up my cats vomit,i was cleaning up my cats vomit,minutes,minutes,3,4,3,3,4,1,4,1,5,1,1,1,1,4,4,1,5,4,2,1,3,4,2,"No, I participated before and answered the next set of questions.",18,Male,High school,South Asian,2,5,5,5,6,6,5,6,6,6,The event really happened in my life.,COPIED FROM: text id 5999
round-5,pride,51765,2021/10/06 5:40:33 pm EET,dc60f2e045fa06d98420f5b5dcf53e86,1,1,1,1,1,2,1,2,1,1,1,1,"When my brother came out to me as Transgender.  I felt nothing but love for him when he told me, and I couldn't have felt more proud of him for accepting himself for who he is.","When my brother came out to me as Transgender.  I felt nothing but love for him when he told me, and I couldn't have felt more ... of him for accepting himself for who he is.",weeks,weeks,4,5,4,2,1,5,1,2,1,1,4,3,3,1,1,5,1,5,1,1,5,1,1,"No, I participated before and answered the next set of questions.",19,Male,High school,North American,3,5,3,4,5,5,5,4,4,2,The event really happened in my life.,COPIED FROM: text id 56
round-5,fear,5759,2021/10/06 2:06:53 pm EET,566e6d9fa0b6225c29df8a4e9e7413a7,1,3,1,1,2,1,1,1,1,1,1,2,a car crashed near to where I was standing with my young child,a car crashed near to where I was standing with my young child,minutes,weeks,5,2,5,1,1,1,5,4,5,2,5,3,1,5,3,5,2,1,5,5,5,5,5,"No, I participated before and answered the next set of questions.",36,Female,Doctorate degree (PhD/other),European,3,5,6,5,5,5,5,2,4,5,The event really happened in my life.,COPIED FROM: text id 5255
round-5,shame,52303,2021/10/06 2:35:26 pm EET,e530bc78ba7c186c1810cfe62714540b,1,2,1,1,1,4,3,3,2,2,1,3,I felt shame because I had never been on a date with someone before and I was very embaressed,I felt ... because I had never been on a date with someone before and I was very ...,weeks,weeks,5,5,1,5,5,1,5,3,3,4,3,4,2,1,2,3,2,3,2,4,3,4,2,"No, I participated before and answered the next set of questions.",20,Female,High school,North American,2,5,5,5,5,6,6,5,1,3,The event really happened in my life.,COPIED FROM: text id 5554
round-6,surprise,61005,2021/11/01 9:38:32 pm CET,d9f288fe764e86acfae008e68a716c3a,1,1,1,1,1,1,1,1,3,1,1,2,I was surprised when my loved one was diagnosed with cancer.,I was ... when my loved one was diagnosed with cancer.,days,weeks,5,5,3,1,1,1,5,5,5,1,1,3,1,4,2,4,5,1,3,1,5,4,5,"No, I participated before and answered the next set of questions.",55,Female,Undergraduate degree (BA/BSc/other),North American,4,2,6,4,4,5,6,4,3,4,The event really happened in my life.,COPIED FROM: text id 6181
round-4,disgust,4323,2021/09/20 12:43:25 am EET,055520be61515180d53ea1c91d8083f2,1,3,1,1,1,1,1,1,1,1,1,1,An animal was attacked,An animal was attacked,seconds,minutes,4,4,3,1,1,1,5,3,1,1,5,1,3,1,1,4,1,4,5,5,3,5,3,"No, I participated before and answered the next set of questions.",31,Female,Undergraduate degree (BA/BSc/other),European,5,6,6,6,6,6,7,2,4,3,--,COPIED FROM: text id 4274
round-5,pride,51712,2021/10/06 6:13:18 pm EET,ee554d498ef6561b45fc3ab12c1c1a42,1,2,1,1,1,4,4,2,1,1,1,5,my children are kind to others,my children are kind to others,minutes,hours,5,5,3,4,4,5,1,3,3,4,4,4,5,3,4,4,3,3,1,1,4,1,2,"Yes, first time, I will answer the following questions.",32,Female,Undergraduate degree (BA/BSc/other),European,5,3,5,5,6,4,6,5,4,2,The event really happened in my life.,ORIGINAL
round-6,joy,6456,2021/11/01 9:24:59 pm CET,d315da33bbb2335823b685699ceff1ad,2,2,1,1,1,1,1,1,3,1,1,1,It was the weekend,It was the weekend,days,minutes,2,3,1,5,4,5,1,1,5,1,1,4,5,1,5,2,1,5,1,1,1,1,2,"No, I participated before and answered the next set of questions.",22,Male,High school,North American,5,2,3,1,5,2,7,3,5,5,The event really happened in my life.,COPIED FROM: text id 688
round-4,disgust,4401,2021/09/20 1:13:23 am EET,1c6a8eb893404edeb58981b5f8b084bb,1,1,1,1,1,1,1,1,2,1,1,1,I felt disgust when I found out my boyfriend hadnt been inviting me places when his friends had been asking him to,I felt ... when I found out my boyfriend hadnt been inviting me places when his friends had been asking him to,minutes,weeks,4,4,4,4,3,1,5,2,1,1,5,3,1,5,1,5,1,3,5,1,5,4,4,"No, I participated before and answered the next set of questions.",22,Female,No formal qualifications,European,5,3,6,6,5,5,6,3,6,5,--,COPIED FROM: text id 4147
round-6,disgust,6293,2021/11/01 9:37:09 pm CET,a7dbba7baa247cdf08f998c547fdbca8,1,2,1,1,1,2,2,2,1,1,1,2,Reading an article about child grooming gangs.,Reading an article about child grooming gangs.,minutes,minutes,3,5,3,1,2,1,5,1,1,1,5,3,1,3,1,5,2,3,5,5,5,4,3,"Yes, first time, I will answer the following questions.",29,Male,Graduate degree (MA/MSc/MPhil/other),European,1,3,5,2,6,6,5,6,6,2,The event really happened in my life.,ORIGINAL
round-3,trust,31367,2021/09/03 10:47:12 pm EET,d2bcfc0a59d3a5bf14b6e88d3494a80e,1,2,2,2,2,5,5,4,1,1,4,5,"This occured when my friend in my neighborhood was about traveling for a business trip, she have to plead with me to watch over her 5 year old son till she comes back I was so surprised to hear such coming from her but I was glad she could trust me to watch over her son when she is gone.","This occured when my friend in my neighborhood was about traveling for a business trip, she have to plead with me to watch over her 5 year old son till she comes back I was so surprised to hear such coming from her but I was glad she could ... me to watch over her son when she is gone.",days,weeks,5,5,4,5,4,5,1,4,4,4,4,4,5,4,5,4,5,5,4,1,5,1,4,"Yes, first time, I will answer the following questions.",41,Female,Undergraduate degree (BA/BSc/other),European,6,4,7,5,6,6,6,1,6,1,--,ORIGINAL
round-5,fear,5938,2021/10/06 3:30:00 pm EET,336295c4bd5cc5bda4b5acf254846882,1,1,1,3,1,1,1,1,1,1,1,1,as children my father use to take us to the coast (seaside). My sister was 8 years younger than me and every time we went i use to get myself worked up thinking that my sister would suddenly fall over the side and into the sea. I had an irrational fear of it that turned into a panic any time anyone went too close to the side. It started to invade my dreams and i'd wake up screaming.,as children my father use to take us to the coast (seaside). My sister was 8 years younger than me and every time we went i use to get myself worked up thinking that my sister would suddenly fall over the side and into the sea. I had an irrational ... of it that turned into a panic any time anyone went too close to the side. It started to invade my dreams and i'd wake up screaming.,minutes,weeks,5,5,3,5,5,1,5,1,1,5,4,3,1,3,1,5,1,1,1,1,3,5,4,"No, I participated before and answered the next set of questions.",41,Female,High school,European,4,6,4,6,3,5,5,3,2,5,The event really happened in my life.,COPIED FROM: text id 5268
round-6,guilt,6394,2021/11/01 8:04:45 pm CET,330eff07059322d61334313e1568915a,1,1,1,1,1,1,1,1,1,1,1,1,I waste time at work,I waste time at work,minutes,hours,2,5,2,3,4,4,2,2,1,5,2,2,3,1,4,1,1,5,2,1,1,2,1,"No, I participated before and answered the next set of questions.",25,Female,Graduate degree (MA/MSc/MPhil/other),South Asian,2,5,7,6,6,5,6,1,4,2,The event really happened in my life.,COPIED FROM: text id 616
round-6,disgust,6265,2021/11/01 9:24:49 pm CET,a1e0f933dee3d4ecbd21c0403f540743,1,1,1,2,2,1,1,1,1,1,1,3,my mind in one instance recognized a great injustice had occurred.,my mind in one instance recognized a great injustice had occurred.,minutes,hours,4,4,5,2,2,1,5,1,5,1,4,2,1,2,1,4,2,5,5,3,1,4,4,"Yes, first time, I will answer the following questions.",43,Male,Graduate degree (MA/MSc/MPhil/other),European,5,5,6,6,6,4,3,1,3,2,The event really happened in my life.,ORIGINAL
round-5,relief,51977,2021/10/06 6:14:11 pm EET,b40c0bf5a76d050ea2b687b90a3a21a4,1,2,1,1,1,1,1,1,1,1,1,2,when I realized I did not accidentally make a mistake at work.,when I realized I did not accidentally make a mistake at work.,minutes,minutes,4,3,4,4,2,2,3,3,2,4,1,3,2,3,3,1,1,4,4,1,4,2,3,"Yes, first time, I will answer the following questions.",42,Male,Undergraduate degree (BA/BSc/other),North American,2,2,5,5,6,5,5,3,5,2,The event really happened in my life.,ORIGINAL
round-5,trust,52877,2021/10/06 6:32:44 pm EET,30a7e32e8d75e2369bb0f71767be37dd,1,1,1,1,1,1,1,1,1,1,1,1,I had a big job interview coming up and I had been preparing for a while. I trusted myself that I would perform well in the interview and get the job,I had a big job interview coming up and I had been preparing for a while. I ... myself that I would perform well in the interview and get the job,hours,hours,4,5,1,2,4,4,1,4,1,4,3,3,3,4,4,2,1,3,1,1,5,1,4,"No, I participated before and answered the next set of questions.",22,Female,Undergraduate degree (BA/BSc/other),European,7,4,5,6,5,2,6,2,6,2,The event really happened in my life.,COPIED FROM: text id 51459
round-6,relief,6790,2021/11/01 9:59:25 pm CET,c311c9f7d4fa84952f86c83253b6817e,1,4,1,1,2,3,2,1,1,2,1,3,I received an unemployment insurance payment that I had not anticipated,I received an unemployment insurance payment that I had not anticipated,hours,minutes,5,4,2,1,1,4,1,3,1,4,4,2,3,1,1,4,1,4,1,1,5,3,1,"No, I participated before and answered the next set of questions.",24,Male,Undergraduate degree (BA/BSc/other),North American,2,6,5,5,5,7,2,6,5,2,The event really happened in my life.,COPIED FROM: text id 6956
round-5,guilt,51073,2021/10/06 3:58:16 pm EET,bd28f7945476511eae2715b3bd657cf6,1,2,1,1,1,2,2,2,1,1,1,2,I have not done something I feel I should,I have not done something I feel I should,hours,hours,4,4,2,2,4,1,4,4,4,4,1,1,1,2,4,2,1,2,4,1,2,2,4,"Yes, first time, I will answer the following questions.",42,Male,Undergraduate degree (BA/BSc/other),European,5.5,2,6,3,6,2,6,1.5,6,2,The event really happened in my life.,"AVERAGED: text id 5951, 51073"
